category,image_idx,dino_hit,dino_norm_dist,dino_smoothness,dino_coherence,dino_spread,sam_hit,sam_norm_dist,sam_smoothness,sam_coherence,sam_spread,radio_hit,radio_norm_dist,radio_smoothness,radio_coherence,radio_spread
cat_statue,03,False,0.33379264242514284,0.12399073,0.375,2.854014598540146,False,0.4605498300882474,0.1291793,0.5405940594059406,3.4341463414634146,False,0.29859447279780527,0.122534856,0.5128205128205128,3.1067961165048543
cat_statue,04,True,0.21700665456045262,0.119745895,0.35714285714285715,2.627737226277372,False,0.30192418246294694,0.12024487,0.7540983606557377,3.158536585365854,False,0.3210730846786543,0.14550298,0.9459459459459459,2.5242718446601944
cat_statue,05,True,0.16865210622553142,0.10870866,0.3333333333333333,2.4963503649635035,False,0.06405578792807487,0.138633,0.4883720930232558,6.397560975609756,True,0.28011522395459426,0.1336729,0.9310344827586207,2.6407766990291264
chair,00,False,0.5490264928600043,0.13761254,0.9719626168224299,2.335766423357664,False,0.687653122475074,0.13107143,0.6535433070866141,2.0926829268292684,False,0.5433800371609688,0.1332399,1.0,2.3106796116504853
chair,01,False,0.8420657931000526,0.14217551,0.8640776699029126,2.335766423357664,False,0.8342456746783796,0.12362914,0.665938864628821,1.951219512195122,False,0.7770188703451544,0.122789204,1.0,2.3106796116504853
chair,02,False,0.31829071308841095,0.14994207,0.8823529411764706,2.335766423357664,True,0.17341776181282506,0.16210929,0.33122362869198313,1.951219512195122,False,0.24086491950036304,0.15249303,1.0,2.3106796116504853
chair,03,True,0.01365455096006561,0.17574719,0.6521739130434783,4.021897810218978,True,0.315890629832642,0.14542249,0.5577557755775577,3.731707317073171,False,0.11855159611549626,0.16881791,0.6616541353383458,4.12621359223301
clock,00,True,0.2652402347479031,0.10659756,0.15789473684210525,2.0802919708029197,True,0.08510217128989199,0.15571024,0.9201005025125628,6.331707317073171,False,0.5793553867121656,0.13062225,0.8470588235294118,2.766990291262136
clock,01,True,0.36725092835979983,0.08390504,0.375,1.4233576642335766,False,0.5877630089062191,0.14375941,0.49178403755868544,4.507317073170731,True,0.07213022283074198,0.14059533,0.5185185185185185,1.2815533980582525
clock,02,True,0.2171386652391583,0.13416916,0.3333333333333333,3.102189781021898,False,0.5548551095943745,0.1679434,0.6346153846153846,3.2195121951219514,True,0.2278388744833965,0.16425075,0.2857142857142857,3.6407766990291264
clock,03,False,0.36488898562923294,0.09093505,0.7142857142857143,1.635036496350365,False,0.5151489421332665,0.124501444,0.731940818102698,6.331707317073171,True,0.10489395674732675,0.12128163,0.5789473684210527,2.1844660194174756
clock,04,True,0.20719003729505756,0.12610915,1.0,3.021897810218978,True,0.3120543890371882,0.1670512,0.43710021321961623,5.487804878048781,True,0.17357665071227246,0.16705449,0.38,3.8446601941747574
colorful_sneaker,00,False,0.5918200176899682,0.12033345,0.8333333333333334,1.532846715328467,False,0.593793951377884,0.11993552,1.0,6.439024390243903,False,0.5397215318741851,0.12537968,0.9523809523809523,1.6601941747572815
colorful_sneaker,01,False,0.2344597684109004,0.1245118,0.7894736842105263,2.7372262773722627,True,0.22953720307275757,0.17494756,0.6443768996960486,3.0439024390243903,True,0.2788912647329204,0.14096741,1.0,2.9029126213592233
colorful_sneaker,02,True,0.22496350001775767,0.16784371,0.2631578947368421,2.408759124087591,False,0.26865363350891575,0.13183919,0.28034682080924855,2.2439024390243905,True,0.23712276994478562,0.20158221,0.6,2.4271844660194173
colorful_sneaker,03,False,0.5198442649049475,0.11548493,1.0,1.9854014598540146,False,0.5207216237137782,0.14210963,0.4915254237288136,6.146341463414634,False,0.48567482416750907,0.14967225,1.0,1.6310679611650485
colorful_sneaker,04,False,0.41515498562091047,0.11357477,0.4838709677419355,1.8467153284671534,False,0.38456280856115016,0.16844726,0.9090909090909091,3.951219512195122,False,0.39842660697931387,0.14669791,0.9512195121951219,1.8349514563106797
colorful_teapot,00,False,0.4523003939505784,0.10820137,0.5,2.0802919708029197,False,0.6236937351854072,0.11298686,0.21226415094339623,3.6878048780487807,False,0.4142591678004146,0.1392346,0.7875,2.4466019417475726
